sid,symbol,name,c_name,localSymbol,exchange,currency,gateway,secType
600461,600461,洪城水业,供水供气,600461,sse,CNY,STOCK,STK
600462,600462,九有股份,造纸行业,600462,sse,CNY,STOCK,STK
600463,600463,空港股份,房地产,600463,sse,CNY,STOCK,STK
600466,600466,蓝光发展,生物制药,600466,sse,CNY,STOCK,STK
600467,600467,好当家,农林牧渔,600467,sse,CNY,STOCK,STK
600468,600468,百利电气,电器行业,600468,sse,CNY,STOCK,STK
600469,600469,风神股份,汽车制造,600469,sse,CNY,STOCK,STK
600470,600470,六国化工,农药化肥,600470,sse,CNY,STOCK,STK
600475,600475,华光股份,机械行业,600475,sse,CNY,STOCK,STK
600476,600476,湘邮科技,电子信息,600476,sse,CNY,STOCK,STK
600477,600477,杭萧钢构,钢铁行业,600477,sse,CNY,STOCK,STK
600478,600478,科力远,电子器件,600478,sse,CNY,STOCK,STK
600479,600479,千金药业,生物制药,600479,sse,CNY,STOCK,STK
600480,600480,凌云股份,汽车制造,600480,sse,CNY,STOCK,STK
600481,600481,双良节能,化工行业,600481,sse,CNY,STOCK,STK
600482,600482,中国动力,电器行业,600482,sse,CNY,STOCK,STK
600483,600483,福能股份,电力行业,600483,sse,CNY,STOCK,STK
600485,600485,信威集团,电子信息,600485,sse,CNY,STOCK,STK
600486,600486,扬农化工,农药化肥,600486,sse,CNY,STOCK,STK
600487,600487,亨通光电,电子信息,600487,sse,CNY,STOCK,STK
600488,600488,天药股份,生物制药,600488,sse,CNY,STOCK,STK
600489,600489,中金黄金,有色金属,600489,sse,CNY,STOCK,STK
600490,600490,鹏欣资源,化工行业,600490,sse,CNY,STOCK,STK
600491,600491,龙元建设,建筑建材,600491,sse,CNY,STOCK,STK
600493,600493,凤竹纺织,纺织行业,600493,sse,CNY,STOCK,STK
600495,600495,晋西车轴,交通运输,600495,sse,CNY,STOCK,STK
600496,600496,精工钢构,钢铁行业,600496,sse,CNY,STOCK,STK
600497,600497,驰宏锌锗,有色金属,600497,sse,CNY,STOCK,STK
600498,600498,烽火通信,电子信息,600498,sse,CNY,STOCK,STK
600499,600499,科达洁能,机械行业,600499,sse,CNY,STOCK,STK
600500,600500,中化国际,物资外贸,600500,sse,CNY,STOCK,STK
600501,600501,航天晨光,汽车制造,600501,sse,CNY,STOCK,STK
600502,600502,安徽水利,建筑建材,600502,sse,CNY,STOCK,STK
600503,600503,华丽家族,房地产,600503,sse,CNY,STOCK,STK
600505,600505,西昌电力,电力行业,600505,sse,CNY,STOCK,STK
600506,600506,香梨股份,农林牧渔,600506,sse,CNY,STOCK,STK
600507,600507,方大特钢,钢铁行业,600507,sse,CNY,STOCK,STK
600508,600508,上海能源,煤炭行业,600508,sse,CNY,STOCK,STK
600509,600509,天富能源,电力行业,600509,sse,CNY,STOCK,STK
600510,600510,黑牡丹,房地产,600510,sse,CNY,STOCK,STK
600511,600511,国药股份,商业百货,600511,sse,CNY,STOCK,STK
600512,600512,腾达建设,建筑建材,600512,sse,CNY,STOCK,STK
600513,600513,联环药业,生物制药,600513,sse,CNY,STOCK,STK
600515,600515,海航基础,商业百货,600515,sse,CNY,STOCK,STK
600516,600516,方大炭素,其它行业,600516,sse,CNY,STOCK,STK
600517,600517,置信电气,发电设备,600517,sse,CNY,STOCK,STK
600518,600518,康美药业,生物制药,600518,sse,CNY,STOCK,STK
600519,600519,贵州茅台,酿酒行业,600519,sse,CNY,STOCK,STK
600520,600520,*ST中发,机械行业,600520,sse,CNY,STOCK,STK
600521,600521,华海药业,生物制药,600521,sse,CNY,STOCK,STK
600522,600522,中天科技,电子信息,600522,sse,CNY,STOCK,STK
600523,600523,贵航股份,汽车制造,600523,sse,CNY,STOCK,STK
600525,600525,长园集团,发电设备,600525,sse,CNY,STOCK,STK
600526,600526,菲达环保,机械行业,600526,sse,CNY,STOCK,STK
600527,600527,江南高纤,化纤行业,600527,sse,CNY,STOCK,STK
600528,600528,中铁工业,建筑建材,600528,sse,CNY,STOCK,STK
600529,600529,山东药玻,玻璃行业,600529,sse,CNY,STOCK,STK
600530,600530,交大昂立,生物制药,600530,sse,CNY,STOCK,STK
600531,600531,豫光金铅,有色金属,600531,sse,CNY,STOCK,STK
600532,600532,宏达矿业,钢铁行业,600532,sse,CNY,STOCK,STK
600533,600533,栖霞建设,房地产,600533,sse,CNY,STOCK,STK
600535,600535,天士力,生物制药,600535,sse,CNY,STOCK,STK
600536,600536,中国软件,电子信息,600536,sse,CNY,STOCK,STK
600537,600537,亿晶光电,电子器件,600537,sse,CNY,STOCK,STK
600538,600538,国发股份,农药化肥,600538,sse,CNY,STOCK,STK
600539,600539,ST狮头,水泥行业,600539,sse,CNY,STOCK,STK
600540,600540,新赛股份,农林牧渔,600540,sse,CNY,STOCK,STK
600543,600543,莫高股份,酿酒行业,600543,sse,CNY,STOCK,STK
600545,600545,新疆城建,建筑建材,600545,sse,CNY,STOCK,STK
600546,600546,*ST山煤,煤炭行业,600546,sse,CNY,STOCK,STK
600547,600547,山东黄金,有色金属,600547,sse,CNY,STOCK,STK
600548,600548,深高速,公路桥梁,600548,sse,CNY,STOCK,STK
600549,600549,厦门钨业,有色金属,600549,sse,CNY,STOCK,STK
600550,600550,保变电气,发电设备,600550,sse,CNY,STOCK,STK
600551,600551,时代出版,传媒娱乐,600551,sse,CNY,STOCK,STK
600552,600552,凯盛科技,玻璃行业,600552,sse,CNY,STOCK,STK
600555,600555,海航创新,酒店旅游,600555,sse,CNY,STOCK,STK
600556,600556,ST慧球,电子信息,600556,sse,CNY,STOCK,STK
600557,600557,康缘药业,生物制药,600557,sse,CNY,STOCK,STK
600558,600558,大西洋,钢铁行业,600558,sse,CNY,STOCK,STK
600559,600559,老白干酒,酿酒行业,600559,sse,CNY,STOCK,STK
600560,600560,金自天正,电器行业,600560,sse,CNY,STOCK,STK
600561,600561,江西长运,交通运输,600561,sse,CNY,STOCK,STK
600562,600562,国睿科技,电子信息,600562,sse,CNY,STOCK,STK
600563,600563,法拉电子,电子器件,600563,sse,CNY,STOCK,STK
600565,600565,迪马股份,房地产,600565,sse,CNY,STOCK,STK
600566,600566,济川药业,生物制药,600566,sse,CNY,STOCK,STK
600567,600567,山鹰纸业,造纸行业,600567,sse,CNY,STOCK,STK
600568,600568,中珠医疗,房地产,600568,sse,CNY,STOCK,STK
600569,600569,安阳钢铁,钢铁行业,600569,sse,CNY,STOCK,STK
600570,600570,恒生电子,电子信息,600570,sse,CNY,STOCK,STK
600571,600571,信雅达,电子信息,600571,sse,CNY,STOCK,STK
600572,600572,康恩贝,生物制药,600572,sse,CNY,STOCK,STK
600573,600573,惠泉啤酒,酿酒行业,600573,sse,CNY,STOCK,STK
600575,600575,皖江物流,交通运输,600575,sse,CNY,STOCK,STK
600576,600576,万家文化,综合行业,600576,sse,CNY,STOCK,STK
600577,600577,精达股份,电器行业,600577,sse,CNY,STOCK,STK
600578,600578,京能电力,电力行业,600578,sse,CNY,STOCK,STK
600579,600579,天华院,机械行业,600579,sse,CNY,STOCK,STK
600580,600580,卧龙电气,发电设备,600580,sse,CNY,STOCK,STK
600581,600581,*ST八钢,钢铁行业,600581,sse,CNY,STOCK,STK
600582,600582,天地科技,机械行业,600582,sse,CNY,STOCK,STK
600583,600583,海油工程,石油行业,600583,sse,CNY,STOCK,STK
600584,600584,长电科技,电子器件,600584,sse,CNY,STOCK,STK
600585,600585,海螺水泥,水泥行业,600585,sse,CNY,STOCK,STK
600586,600586,金晶科技,玻璃行业,600586,sse,CNY,STOCK,STK
600587,600587,新华医疗,医疗器械,600587,sse,CNY,STOCK,STK
600588,600588,用友网络,电子信息,600588,sse,CNY,STOCK,STK
600589,600589,广东榕泰,塑料制品,600589,sse,CNY,STOCK,STK
600590,600590,泰豪科技,发电设备,600590,sse,CNY,STOCK,STK
600592,600592,龙溪股份,机械行业,600592,sse,CNY,STOCK,STK
600593,600593,大连圣亚,酒店旅游,600593,sse,CNY,STOCK,STK
600594,600594,益佰制药,生物制药,600594,sse,CNY,STOCK,STK
600595,600595,中孚实业,有色金属,600595,sse,CNY,STOCK,STK
600596,600596,新安股份,农药化肥,600596,sse,CNY,STOCK,STK
600597,600597,光明乳业,食品行业,600597,sse,CNY,STOCK,STK
600598,600598,北大荒,农林牧渔,600598,sse,CNY,STOCK,STK
600599,600599,熊猫金控,化工行业,600599,sse,CNY,STOCK,STK
600600,600600,青岛啤酒,酿酒行业,600600,sse,CNY,STOCK,STK
600601,600601,方正科技,电子信息,600601,sse,CNY,STOCK,STK
600602,600602,云赛智联,电子器件,600602,sse,CNY,STOCK,STK
600603,600603,*ST兴业,综合行业,600603,sse,CNY,STOCK,STK
600604,600604,市北高新,开发区,600604,sse,CNY,STOCK,STK
600605,600605,汇通能源,物资外贸,600605,sse,CNY,STOCK,STK
600606,600606,绿地控股,房地产,600606,sse,CNY,STOCK,STK
600608,600608,*ST沪科,电子信息,600608,sse,CNY,STOCK,STK
600609,600609,金杯汽车,汽车制造,600609,sse,CNY,STOCK,STK
600610,600610,中毅达,纺织机械,600610,sse,CNY,STOCK,STK
600611,600611,大众交通,交通运输,600611,sse,CNY,STOCK,STK
600612,600612,老凤祥,服装鞋类,600612,sse,CNY,STOCK,STK
600613,600613,神奇制药,生物制药,600613,sse,CNY,STOCK,STK
600614,600614,鹏起科技,综合行业,600614,sse,CNY,STOCK,STK
600615,600615,丰华股份,房地产,600615,sse,CNY,STOCK,STK
600616,600616,金枫酒业,酿酒行业,600616,sse,CNY,STOCK,STK
600617,600617,国新能源,供水供气,600617,sse,CNY,STOCK,STK
600618,600618,氯碱化工,化工行业,600618,sse,CNY,STOCK,STK
600619,600619,海立股份,机械行业,600619,sse,CNY,STOCK,STK
600620,600620,天宸股份,综合行业,600620,sse,CNY,STOCK,STK
600621,600621,华鑫股份,房地产,600621,sse,CNY,STOCK,STK
600622,600622,嘉宝集团,综合行业,600622,sse,CNY,STOCK,STK
600623,600623,华谊集团,汽车制造,600623,sse,CNY,STOCK,STK
600624,600624,复旦复华,综合行业,600624,sse,CNY,STOCK,STK
600626,600626,申达股份,纺织行业,600626,sse,CNY,STOCK,STK
600628,600628,新世界,商业百货,600628,sse,CNY,STOCK,STK
600629,600629,华建集团,玻璃行业,600629,sse,CNY,STOCK,STK
600630,600630,龙头股份,纺织行业,600630,sse,CNY,STOCK,STK
600633,600633,浙报传媒,传媒娱乐,600633,sse,CNY,STOCK,STK
600634,600634,富控互动,建筑建材,600634,sse,CNY,STOCK,STK
600635,600635,大众公用,供水供气,600635,sse,CNY,STOCK,STK
600636,600636,三爱富,化工行业,600636,sse,CNY,STOCK,STK
600637,600637,东方明珠,传媒娱乐,600637,sse,CNY,STOCK,STK
600638,600638,新黄浦,房地产,600638,sse,CNY,STOCK,STK
600639,600639,浦东金桥,开发区,600639,sse,CNY,STOCK,STK
600640,600640,号百控股,酒店旅游,600640,sse,CNY,STOCK,STK
600641,600641,万业企业,房地产,600641,sse,CNY,STOCK,STK
600642,600642,申能股份,电力行业,600642,sse,CNY,STOCK,STK
600643,600643,爱建集团,金融行业,600643,sse,CNY,STOCK,STK
600644,600644,乐山电力,电力行业,600644,sse,CNY,STOCK,STK
600645,600645,中源协和,生物制药,600645,sse,CNY,STOCK,STK
600647,600647,同达创业,综合行业,600647,sse,CNY,STOCK,STK
600648,600648,外高桥,开发区,600648,sse,CNY,STOCK,STK
600649,600649,城投控股,供水供气,600649,sse,CNY,STOCK,STK
600650,600650,锦江投资,交通运输,600650,sse,CNY,STOCK,STK
600651,600651,飞乐音响,仪器仪表,600651,sse,CNY,STOCK,STK
600652,600652,游久游戏,煤炭行业,600652,sse,CNY,STOCK,STK
600653,600653,申华控股,汽车制造,600653,sse,CNY,STOCK,STK
600654,600654,中安消,电子信息,600654,sse,CNY,STOCK,STK
600655,600655,豫园商城,商业百货,600655,sse,CNY,STOCK,STK
600656,600656,退市博元,综合行业,600656,sse,CNY,STOCK,STK
600657,600657,信达地产,房地产,600657,sse,CNY,STOCK,STK
600658,600658,电子城,开发区,600658,sse,CNY,STOCK,STK
600660,600660,福耀玻璃,汽车制造,600660,sse,CNY,STOCK,STK
600662,600662,强生控股,交通运输,600662,sse,CNY,STOCK,STK
600663,600663,陆家嘴,房地产,600663,sse,CNY,STOCK,STK
600664,600664,哈药股份,生物制药,600664,sse,CNY,STOCK,STK
600665,600665,天地源,房地产,600665,sse,CNY,STOCK,STK
600666,600666,奥瑞德,生物制药,600666,sse,CNY,STOCK,STK
600667,600667,太极实业,电子器件,600667,sse,CNY,STOCK,STK
600668,600668,尖峰集团,水泥行业,600668,sse,CNY,STOCK,STK
600671,600671,天目药业,生物制药,600671,sse,CNY,STOCK,STK
600673,600673,东阳光科,有色金属,600673,sse,CNY,STOCK,STK
600674,600674,川投能源,电力行业,600674,sse,CNY,STOCK,STK
600675,600675,中华企业,房地产,600675,sse,CNY,STOCK,STK
600676,600676,交运股份,汽车制造,600676,sse,CNY,STOCK,STK
600677,600677,航天通信,电子信息,600677,sse,CNY,STOCK,STK
600678,600678,四川金顶,水泥行业,600678,sse,CNY,STOCK,STK
600680,600680,上海普天,电子信息,600680,sse,CNY,STOCK,STK
600681,600681,百川能源,建筑建材,600681,sse,CNY,STOCK,STK
600682,600682,南京新百,商业百货,600682,sse,CNY,STOCK,STK
600683,600683,京投发展,房地产,600683,sse,CNY,STOCK,STK
600684,600684,珠江实业,房地产,600684,sse,CNY,STOCK,STK
600685,600685,中船防务,船舶制造,600685,sse,CNY,STOCK,STK
600686,600686,金龙汽车,汽车制造,600686,sse,CNY,STOCK,STK
600687,600687,刚泰控股,综合行业,600687,sse,CNY,STOCK,STK
600688,600688,上海石化,石油行业,600688,sse,CNY,STOCK,STK
600689,600689,上海三毛,纺织行业,600689,sse,CNY,STOCK,STK
600690,600690,青岛海尔,家电行业,600690,sse,CNY,STOCK,STK
600691,600691,阳煤化工,农药化肥,600691,sse,CNY,STOCK,STK
600692,600692,亚通股份,交通运输,600692,sse,CNY,STOCK,STK
600693,600693,东百集团,商业百货,600693,sse,CNY,STOCK,STK
600694,600694,大商股份,商业百货,600694,sse,CNY,STOCK,STK
600695,600695,绿庭投资,食品行业,600695,sse,CNY,STOCK,STK
600696,600696,匹凸匹,房地产,600696,sse,CNY,STOCK,STK
600697,600697,欧亚集团,商业百货,600697,sse,CNY,STOCK,STK
600698,600698,湖南天雁,汽车制造,600698,sse,CNY,STOCK,STK
600699,600699,均胜电子,汽车制造,600699,sse,CNY,STOCK,STK
600701,600701,工大高新,综合行业,600701,sse,CNY,STOCK,STK
600702,600702,沱牌舍得,酿酒行业,600702,sse,CNY,STOCK,STK
600703,600703,三安光电,电子器件,600703,sse,CNY,STOCK,STK
600704,600704,物产中大,物资外贸,600704,sse,CNY,STOCK,STK
600705,600705,中航资本,金融行业,600705,sse,CNY,STOCK,STK
600706,600706,曲江文旅,酒店旅游,600706,sse,CNY,STOCK,STK
600707,600707,彩虹股份,电子器件,600707,sse,CNY,STOCK,STK
600708,600708,光明地产,交通运输,600708,sse,CNY,STOCK,STK
600710,600710,*ST常林,机械行业,600710,sse,CNY,STOCK,STK
600711,600711,盛屯矿业,有色金属,600711,sse,CNY,STOCK,STK
600712,600712,南宁百货,商业百货,600712,sse,CNY,STOCK,STK
600713,600713,南京医药,商业百货,600713,sse,CNY,STOCK,STK
600714,600714,金瑞矿业,有色金属,600714,sse,CNY,STOCK,STK
600714,600714,金瑞矿业,煤炭行业,600714,sse,CNY,STOCK,STK
600715,600715,文投控股,汽车制造,600715,sse,CNY,STOCK,STK
600716,600716,凤凰股份,房地产,600716,sse,CNY,STOCK,STK
600717,600717,天津港,交通运输,600717,sse,CNY,STOCK,STK
600718,600718,东软集团,电子信息,600718,sse,CNY,STOCK,STK
600719,600719,大连热电,供水供气,600719,sse,CNY,STOCK,STK
600720,600720,祁连山,水泥行业,600720,sse,CNY,STOCK,STK
600721,600721,百花村,煤炭行业,600721,sse,CNY,STOCK,STK
600722,600722,金牛化工,化工行业,600722,sse,CNY,STOCK,STK
600723,600723,首商股份,商业百货,600723,sse,CNY,STOCK,STK
600724,600724,宁波富达,房地产,600724,sse,CNY,STOCK,STK
600725,600725,ST云维,煤炭行业,600725,sse,CNY,STOCK,STK
600726,600726,华电能源,电力行业,600726,sse,CNY,STOCK,STK
600727,600727,鲁北化工,农药化肥,600727,sse,CNY,STOCK,STK
600728,600728,佳都科技,电子信息,600728,sse,CNY,STOCK,STK
600729,600729,重庆百货,商业百货,600729,sse,CNY,STOCK,STK
600730,600730,中国高科,综合行业,600730,sse,CNY,STOCK,STK
600731,600731,湖南海利,农药化肥,600731,sse,CNY,STOCK,STK
600732,600732,*ST新梅,房地产,600732,sse,CNY,STOCK,STK
600733,600733,S*ST前锋,房地产,600733,sse,CNY,STOCK,STK
600734,600734,实达集团,电子信息,600734,sse,CNY,STOCK,STK
600735,600735,新华锦,纺织行业,600735,sse,CNY,STOCK,STK
600736,600736,苏州高新,开发区,600736,sse,CNY,STOCK,STK
600737,600737,中粮糖业,食品行业,600737,sse,CNY,STOCK,STK
600738,600738,兰州民百,商业百货,600738,sse,CNY,STOCK,STK
600739,600739,辽宁成大,物资外贸,600739,sse,CNY,STOCK,STK
600740,600740,山西焦化,煤炭行业,600740,sse,CNY,STOCK,STK
600741,600741,华域汽车,汽车制造,600741,sse,CNY,STOCK,STK
600742,600742,一汽富维,汽车制造,600742,sse,CNY,STOCK,STK
600743,600743,华远地产,房地产,600743,sse,CNY,STOCK,STK
600744,600744,华银电力,电力行业,600744,sse,CNY,STOCK,STK
600745,600745,中茵股份,房地产,600745,sse,CNY,STOCK,STK
600746,600746,江苏索普,化工行业,600746,sse,CNY,STOCK,STK
600747,600747,大连控股,电子器件,600747,sse,CNY,STOCK,STK
600748,600748,上实发展,房地产,600748,sse,CNY,STOCK,STK
600749,600749,西藏旅游,酒店旅游,600749,sse,CNY,STOCK,STK
600750,600750,江中药业,生物制药,600750,sse,CNY,STOCK,STK
600751,600751,天海投资,交通运输,600751,sse,CNY,STOCK,STK
600753,600753,东方银星,商业百货,600753,sse,CNY,STOCK,STK
600754,600754,锦江股份,酒店旅游,600754,sse,CNY,STOCK,STK
600755,600755,厦门国贸,物资外贸,600755,sse,CNY,STOCK,STK
600756,600756,浪潮软件,电子信息,600756,sse,CNY,STOCK,STK
600757,600757,长江传媒,传媒娱乐,600757,sse,CNY,STOCK,STK
600758,600758,红阳能源,供水供气,600758,sse,CNY,STOCK,STK
600759,600759,洲际油气,石油行业,600759,sse,CNY,STOCK,STK
600760,600760,中航黑豹,汽车制造,600760,sse,CNY,STOCK,STK
600761,600761,安徽合力,机械行业,600761,sse,CNY,STOCK,STK
600763,600763,通策医疗,医疗器械,600763,sse,CNY,STOCK,STK
600764,600764,中电广通,电子信息,600764,sse,CNY,STOCK,STK
600765,600765,中航重机,机械行业,600765,sse,CNY,STOCK,STK
600767,600767,运盛医疗,房地产,600767,sse,CNY,STOCK,STK
600768,600768,宁波富邦,有色金属,600768,sse,CNY,STOCK,STK
600769,600769,祥龙电业,电力行业,600769,sse,CNY,STOCK,STK
600770,600770,综艺股份,综合行业,600770,sse,CNY,STOCK,STK
600771,600771,广誉远,生物制药,600771,sse,CNY,STOCK,STK
600773,600773,西藏城投,房地产,600773,sse,CNY,STOCK,STK
600774,600774,汉商集团,商业百货,600774,sse,CNY,STOCK,STK
600775,600775,南京熊猫,电子信息,600775,sse,CNY,STOCK,STK
600776,600776,东方通信,电子信息,600776,sse,CNY,STOCK,STK
600777,600777,新潮能源,综合行业,600777,sse,CNY,STOCK,STK
600778,600778,友好集团,商业百货,600778,sse,CNY,STOCK,STK
600779,600779,水井坊,酿酒行业,600779,sse,CNY,STOCK,STK
600780,600780,通宝能源,电力行业,600780,sse,CNY,STOCK,STK
600781,600781,辅仁药业,生物制药,600781,sse,CNY,STOCK,STK
600782,600782,新钢股份,钢铁行业,600782,sse,CNY,STOCK,STK
600783,600783,鲁信创投,其它行业,600783,sse,CNY,STOCK,STK
600784,600784,鲁银投资,钢铁行业,600784,sse,CNY,STOCK,STK
600785,600785,新华百货,商业百货,600785,sse,CNY,STOCK,STK
600787,600787,中储股份,交通运输,600787,sse,CNY,STOCK,STK
600789,600789,鲁抗医药,生物制药,600789,sse,CNY,STOCK,STK
600790,600790,轻纺城,商业百货,600790,sse,CNY,STOCK,STK
600791,600791,京能置业,房地产,600791,sse,CNY,STOCK,STK
600792,600792,云煤能源,煤炭行业,600792,sse,CNY,STOCK,STK
600793,600793,宜宾纸业,造纸行业,600793,sse,CNY,STOCK,STK
600794,600794,保税科技,交通运输,600794,sse,CNY,STOCK,STK
600795,600795,国电电力,电力行业,600795,sse,CNY,STOCK,STK
600796,600796,钱江生化,农药化肥,600796,sse,CNY,STOCK,STK
600797,600797,浙大网新,电子信息,600797,sse,CNY,STOCK,STK
600798,600798,宁波海运,交通运输,600798,sse,CNY,STOCK,STK
600800,600800,天津磁卡,综合行业,600800,sse,CNY,STOCK,STK
600801,600801,华新水泥,水泥行业,600801,sse,CNY,STOCK,STK
600802,600802,福建水泥,水泥行业,600802,sse,CNY,STOCK,STK
600803,600803,新奥股份,农药化肥,600803,sse,CNY,STOCK,STK
600804,600804,鹏博士,电子信息,600804,sse,CNY,STOCK,STK
600805,600805,悦达投资,综合行业,600805,sse,CNY,STOCK,STK
600806,600806,*ST昆机,机械行业,600806,sse,CNY,STOCK,STK
600807,600807,天业股份,房地产,600807,sse,CNY,STOCK,STK
600808,600808,马钢股份,钢铁行业,600808,sse,CNY,STOCK,STK
600809,600809,山西汾酒,酿酒行业,600809,sse,CNY,STOCK,STK
600810,600810,神马股份,化纤行业,600810,sse,CNY,STOCK,STK
600811,600811,东方集团,综合行业,600811,sse,CNY,STOCK,STK
600812,600812,华北制药,生物制药,600812,sse,CNY,STOCK,STK
600814,600814,杭州解百,商业百货,600814,sse,CNY,STOCK,STK
600815,600815,厦工股份,机械行业,600815,sse,CNY,STOCK,STK
600816,600816,安信信托,金融行业,600816,sse,CNY,STOCK,STK
600817,600817,*ST宏盛,电子器件,600817,sse,CNY,STOCK,STK
600819,600819,耀皮玻璃,玻璃行业,600819,sse,CNY,STOCK,STK
600820,600820,隧道股份,建筑建材,600820,sse,CNY,STOCK,STK
600821,600821,津劝业,商业百货,600821,sse,CNY,STOCK,STK
600822,600822,上海物贸,物资外贸,600822,sse,CNY,STOCK,STK
600823,600823,世茂股份,房地产,600823,sse,CNY,STOCK,STK
600824,600824,益民集团,商业百货,600824,sse,CNY,STOCK,STK
600825,600825,新华传媒,传媒娱乐,600825,sse,CNY,STOCK,STK
600826,600826,兰生股份,物资外贸,600826,sse,CNY,STOCK,STK
600827,600827,百联股份,商业百货,600827,sse,CNY,STOCK,STK
600828,600828,茂业商业,商业百货,600828,sse,CNY,STOCK,STK
600829,600829,人民同泰,生物制药,600829,sse,CNY,STOCK,STK
600830,600830,香溢融通,金融行业,600830,sse,CNY,STOCK,STK
600831,600831,广电网络,传媒娱乐,600831,sse,CNY,STOCK,STK
600833,600833,第一医药,商业百货,600833,sse,CNY,STOCK,STK
600834,600834,申通地铁,交通运输,600834,sse,CNY,STOCK,STK
600835,600835,上海机电,交通运输,600835,sse,CNY,STOCK,STK
600836,600836,界龙实业,印刷包装,600836,sse,CNY,STOCK,STK
600837,600837,海通证券,金融行业,600837,sse,CNY,STOCK,STK
600838,600838,上海九百,商业百货,600838,sse,CNY,STOCK,STK
600839,600839,四川长虹,家电行业,600839,sse,CNY,STOCK,STK
600841,600841,上柴股份,机械行业,600841,sse,CNY,STOCK,STK
600843,600843,上工申贝,纺织机械,600843,sse,CNY,STOCK,STK
600844,600844,丹化科技,化工行业,600844,sse,CNY,STOCK,STK
600845,600845,宝信软件,电子信息,600845,sse,CNY,STOCK,STK
600846,600846,同济科技,综合行业,600846,sse,CNY,STOCK,STK
600847,600847,万里股份,电器行业,600847,sse,CNY,STOCK,STK
600848,600848,上海临港,仪器仪表,600848,sse,CNY,STOCK,STK
600850,600850,华东电脑,电子信息,600850,sse,CNY,STOCK,STK
600851,600851,海欣股份,纺织行业,600851,sse,CNY,STOCK,STK
600853,600853,龙建股份,建筑建材,600853,sse,CNY,STOCK,STK
600854,600854,春兰股份,家电行业,600854,sse,CNY,STOCK,STK
600855,600855,航天长峰,机械行业,600855,sse,CNY,STOCK,STK
600856,600856,中天能源,商业百货,600856,sse,CNY,STOCK,STK
600857,600857,宁波中百,商业百货,600857,sse,CNY,STOCK,STK
600858,600858,银座股份,商业百货,600858,sse,CNY,STOCK,STK
600859,600859,王府井,商业百货,600859,sse,CNY,STOCK,STK
600860,600860,*ST京城,机械行业,600860,sse,CNY,STOCK,STK
600861,600861,北京城乡,商业百货,600861,sse,CNY,STOCK,STK
600862,600862,中航高科,房地产,600862,sse,CNY,STOCK,STK
600863,600863,内蒙华电,电力行业,600863,sse,CNY,STOCK,STK
600864,600864,哈投股份,电力行业,600864,sse,CNY,STOCK,STK
600865,600865,百大集团,商业百货,600865,sse,CNY,STOCK,STK
600866,600866,*ST星湖,食品行业,600866,sse,CNY,STOCK,STK
600867,600867,通化东宝,生物制药,600867,sse,CNY,STOCK,STK
600868,600868,梅雁吉祥,电力行业,600868,sse,CNY,STOCK,STK
600869,600869,智慧能源,电力行业,600869,sse,CNY,STOCK,STK
600870,600870,厦华电子,家电行业,600870,sse,CNY,STOCK,STK
600871,600871,石化油服,石油行业,600871,sse,CNY,STOCK,STK
600872,600872,中炬高新,食品行业,600872,sse,CNY,STOCK,STK
600873,600873,梅花生物,食品行业,600873,sse,CNY,STOCK,STK
600874,600874,创业环保,环保行业,600874,sse,CNY,STOCK,STK
600875,600875,东方电气,发电设备,600875,sse,CNY,STOCK,STK
600876,600876,洛阳玻璃,玻璃行业,600876,sse,CNY,STOCK,STK
600877,600877,中国嘉陵,摩托车,600877,sse,CNY,STOCK,STK
600879,600879,航天电子,飞机制造,600879,sse,CNY,STOCK,STK
600880,600880,博瑞传播,印刷包装,600880,sse,CNY,STOCK,STK
600881,600881,亚泰集团,水泥行业,600881,sse,CNY,STOCK,STK
600882,600882,广泽股份,钢铁行业,600882,sse,CNY,STOCK,STK
600883,600883,博闻科技,水泥行业,600883,sse,CNY,STOCK,STK
600884,600884,杉杉股份,服装鞋类,600884,sse,CNY,STOCK,STK
600885,600885,宏发股份,电器行业,600885,sse,CNY,STOCK,STK
600886,600886,国投电力,电力行业,600886,sse,CNY,STOCK,STK
600887,600887,伊利股份,食品行业,600887,sse,CNY,STOCK,STK
600888,600888,新疆众和,有色金属,600888,sse,CNY,STOCK,STK
600889,600889,南京化纤,化纤行业,600889,sse,CNY,STOCK,STK
600890,600890,中房股份,房地产,600890,sse,CNY,STOCK,STK
600891,600891,秋林集团,商业百货,600891,sse,CNY,STOCK,STK
600892,600892,大晟文化,综合行业,600892,sse,CNY,STOCK,STK
600893,600893,中航动力,飞机制造,600893,sse,CNY,STOCK,STK
600894,600894,广日股份,交通运输,600894,sse,CNY,STOCK,STK
600895,600895,张江高科,开发区,600895,sse,CNY,STOCK,STK
600896,600896,览海投资,交通运输,600896,sse,CNY,STOCK,STK
600897,600897,厦门空港,交通运输,600897,sse,CNY,STOCK,STK
600898,600898,三联商社,商业百货,600898,sse,CNY,STOCK,STK
600900,600900,长江电力,电力行业,600900,sse,CNY,STOCK,STK
600917,600917,重庆燃气,供水供气,600917,sse,CNY,STOCK,STK
600939,600939,重庆建工,次新股,600939,sse,CNY,STOCK,STK
600958,600958,东方证券,金融行业,600958,sse,CNY,STOCK,STK
600959,600959,江苏有线,传媒娱乐,600959,sse,CNY,STOCK,STK
600960,600960,渤海活塞,汽车制造,600960,sse,CNY,STOCK,STK
600961,600961,株冶集团,有色金属,600961,sse,CNY,STOCK,STK
